koi_period,koi_prad,koi_insol,koi_teq,koi_duration,koi_depth,koi_steff,koi_srad,koi_slogg,ra,dec,koi_pdisposition
30.1329298,3.14,19.55,536.0,5.172,1015.8,5527.0,0.866,4.488,296.56622,44.105862,1
4.79090809,1.36,227.24,990.0,2.603,251.3,5527.0,0.866,4.488,296.56622,44.105862,1
31.71981013,3.09,71.97,743.0,4.819,363.4,5869.0,1.626,4.024,292.92914,48.60281,1
99.6415962,2.64,3.97,360.0,4.448,952.5,5527.0,0.866,4.488,296.56622,44.105862,1
4.708326451,10.6,431.02,1162.0,3.16114,7912.7,5560.0,1.21,4.246,298.63565,44.17094,1
16.37198661,540.37,8.71,438.0,3.8449,4147.6,4187.0,0.592,4.656,298.67862,44.175499,0
5.392026903,2.68,123.33,850.0,2.9804,1151.4,5198.0,0.801,4.589,284.43051,44.48053,1
2.494170338,2.42,480.19,1194.0,1.1221,863.7,5569.0,0.829,4.566,284.75943,45.599129,1
6.491682808,9.66,301.54,1062.0,4.301,7163.3,6123.0,1.107,4.413,285.55481,45.578861,1
3.044770796,24.54,317.36,1076.0,10.0134,1695.0,5525.0,0.753,4.603,293.68494,45.51683,0
3.855603916,13.61,508.65,1212.0,3.2179,16653.0,6033.0,1.046,4.46,296.39316,45.568562,1
3.855599139,3.57,425.74,1158.0,3.183,1030.9,5936.0,0.965,4.501,296.39542,45.56992,0
38.47876629,13.26,13.01,484.0,5.04169,23530.0,5510.0,0.879,4.539,288.90222,49.370491,0
37.601661282,27.22,31.86,606.0,8.30604,59130.0,6140.0,1.096,4.354,282.30603,44.714661,0
3.314947362,3.94,421.03,1155.0,1.8007,1398.2,5609.0,0.944,4.481,293.45483,44.792789,1
6.71969089,4.37,194.18,952.0,3.0231,969.7,5931.0,0.866,4.479,301.04956,44.706299,0
39.6431552,10.98,11.74,472.0,6.5292,15664.0,5231.0,0.9,4.455,283.97751,44.811562,1
51.42598578,29.66,21.4,549.0,16.9422,66068.0,6257.0,1.147,4.41,290.63898,44.806789,0
21.80451611,2.6,20.48,543.0,3.4097,1144.9,5481.0,0.708,4.629,291.71732,44.88731,1
10.28194593,2.53,50.6,680.0,3.4366,1110.7,5196.0,0.775,4.593,291.84198,44.858089,1
18.11993039,2.95,23.77,563.0,4.2309,1506.9,5196.0,0.775,4.593,291.84198,44.858089,1
3.78402867,1.7,191.78,949.0,1.9012,426.1,5196.0,0.775,4.593,291.84198,44.858089,1
5.15448142,2.94,204.1,964.0,3.228,697.5,5431.0,0.884,4.457,294.84689,45.034409,1
33.80364366,20.7,72.71,745.0,11.4813,13494.0,5855.0,1.796,3.999,297.47586,41.114288,0
5.743469797,3.13,219.95,982.0,3.4412,1240.2,5897.0,0.891,4.531,291.09235,45.115528,1
39.4759093,4.06,26.13,577.0,2.968,1012.6,6225.0,1.031,4.45,291.20804,45.244389,1
19.974485239,26.56,56.84,700.0,4.23479,40293.0,6108.0,0.997,4.471,289.72748,45.367661,0
3.166353562,3.82,621.92,1273.0,3.3129,1473.4,6007.0,0.998,4.47,286.36011,45.414291,1
23.899634407,44.04,42.8,652.0,3.81881,20953.0,6192.0,0.924,4.503,294.71768,45.48576,0
3.388012244,2.11,705.93,1315.0,2.6849,280.1,5553.0,1.25,4.221,292.58044,46.097389,1
5.83909761,2.06,341.48,1097.0,3.1915,273.6,5553.0,1.25,4.221,292.58044,46.097389,1
1.620467654,1.57,1893.42,1681.0,2.1888,159.6,5553.0,1.25,4.221,292.58044,46.097389,1
10.6816951,2.3,152.75,897.0,3.605,307.8,5553.0,1.25,4.221,292.58044,46.097389,1
6.104849417,3.18,89.25,784.0,4.6912,2090.3,5085.0,0.712,4.584,297.04562,46.027359,1
3.578780566,10.43,406.6,1145.0,2.91089,11382.0,5524.0,0.994,4.421,289.60797,44.345421,1
3.187067566,23.88,319.76,1079.0,3.119,1037.4,5450.0,0.811,4.552,297.78848,45.565418,0
5.826657508,4.09,248.57,1013.0,2.9183,1539.1,5561.0,1.06,4.362,288.1647,45.816509,1
12.41216347,2.58,90.65,787.0,3.739,611.3,5561.0,1.06,4.362,288.1647,45.816509,1
18.74649011,3.05,52.38,686.0,3.895,796.8,5561.0,1.06,4.362,288.1647,45.816509,1
20.86021229,5.5,87.76,781.0,5.1937,1910.5,6035.0,1.257,4.22,294.02301,45.853081,1
42.63427848,5.22,33.82,615.0,6.1998,1719.3,6035.0,1.257,4.22,294.02301,45.853081,1
87.6476068,4.0,12.94,484.0,8.871,1009.6,6035.0,1.257,4.22,294.02301,45.853081,1
9.61731426,1.94,246.13,1010.0,3.8692,234.0,6035.0,1.257,4.22,294.02301,45.853081,1
9.467821474,2.13,6.47,407.0,2.4327,2237.0,3582.0,0.458,4.807,283.73203,45.958771,1
0.893040969,1.24,151.14,893.0,1.0981,741.7,3582.0,0.458,4.807,283.73203,45.958771,1
4.942783419,10.62,244.42,1008.0,3.25346,11145.0,5514.0,0.978,4.459,296.20059,49.140121,1
20.83426731,2.74,29.62,595.0,4.0454,988.4,5537.0,0.88,4.549,293.01828,45.914688,1
9.94602357,3.12,100.34,807.0,3.3862,994.5,5344.0,1.013,4.365,296.06424,45.976841,1
1.04562195,1.45,2031.84,1710.0,1.8955,213.0,5344.0,1.013,4.365,296.06424,45.976841,1
5.71462396,1.78,210.16,971.0,2.336,297.8,5344.0,1.013,4.365,296.06424,45.976841,1
102.9641952,39.0,95.4,797.0,15.735,1896.7,5047.0,7.119,3.066,296.81772,46.781509,0
8.14515981,3.43,287.91,1050.0,5.073,446.8,5896.0,1.24,4.197,290.41327,38.34375,1
18.9985279,43.17,93.03,792.0,4.529,430.7,5896.0,1.24,4.197,290.41327,38.34375,1
4.24439049,2.07,686.99,1305.0,3.282,174.0,5896.0,1.24,4.197,290.41327,38.34375,1
90.1240507,7.12,13.09,485.0,11.649,3020.3,6520.0,1.215,4.375,293.22391,38.033581,1
28.5742692,2.32,19.83,538.0,4.9427,824.9,5551.0,0.812,4.508,296.98102,43.209751,1
856.672115,3.87,0.81,242.0,23.144,858.1,6449.0,1.309,4.232,287.58679,47.600021,1
0.689210173,1.32,3362.71,1943.0,1.6169,195.0,5630.0,0.954,4.505,281.55118,47.469959,1
7.34373964,1.84,117.5,839.0,1.1784,574.4,5757.0,0.762,4.597,296.23215,47.678959,1
0.445277068,35.74,10177.11,2562.0,3.539,186.7,6167.0,1.064,4.444,297.10349,47.64357,0
0.379463865,59.56,19256.81,3000.0,0.86896,1973.3,5075.0,1.783,3.892,290.91119,38.335579,0
9.88047978,23.6,129.45,860.0,2.78458,18541.0,6113.0,0.917,4.512,281.66916,42.038639,0
4.6484156,5.06,6152.88,2259.0,38.1939,128.4,6980.0,3.482,3.577,295.26682,38.61124,0
17.512014768,13.66,98.77,804.0,1.8248,4511.7,6224.0,1.132,4.33,287.61633,39.127239,0
3.9886021,34.39,23135.72,3145.0,1.7376,673.5,4813.0,13.652,2.472,289.09323,49.424484,1
0.533059312,133.56,277887.7,5862.0,1.8621,1495.8,8523.0,4.051,3.559,286.0192,48.866741,1
0.525154153,23.61,4391.51,2073.0,2.1441,747.5,5582.0,0.846,4.497,295.09866,41.007038,0
1.303861044,27.85,1595.19,1610.0,4.0541,598.2,5758.0,0.902,4.475,298.13589,41.332062,0
0.73452496,102.89177806760134,7745.7370226117055,1085.3858276274318,6.7,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,293.28799,41.560455,0
2.55549176,23.35,701.68,1312.0,9.083,113.8,5948.0,0.901,4.508,298.77325,41.214729,0
2.947376671,403.59,7903.84,2404.0,2.0911,433.2,8090.0,2.234,4.002,292.61194,43.305141,0
224.7789355,7.67,2.92,333.0,11.1899,3487.5,5873.0,1.235,4.293,291.65317,44.688271,1
0.890110752,1.25,838.42,1372.0,0.8774,321.5,4768.0,0.711,4.628,291.17068,38.008591,0
5.76573396,7.47,3518.78,1964.0,2.924,248.0,5772.0,4.434,3.364,294.52557,38.204632,0
7.42608123,2.47,273.78,1037.0,3.6379,443.3,6049.0,1.176,4.353,292.7131,38.358212,1
15.9868932,1.62,98.51,803.0,4.158,178.5,6049.0,1.176,4.353,292.7131,38.358212,1
0.73094589,17.12,3248.17,1922.0,4.32,250.2,5901.0,0.848,4.553,289.7962,38.351181,0
18.92537246,13.92,443.58,1171.0,3.9835,640.9,4941.0,4.885,3.317,286.49042,38.374908,1
0.933749106,3.22,15822.49,2863.0,4.256,186.2,6215.0,2.188,3.849,292.77588,47.461689,0
2.037440623,1.19,1448.05,1572.0,3.442,118.6,6253.0,1.015,4.415,295.79526,47.66396,0
129995.7784,2.99,0.0,25.0,9.408,1474.9,4500.0,0.726,4.572,296.82162,47.354031,1
31.5925809,1.78,53.09,688.0,13.566,145.1,5676.0,1.487,4.1,295.92065,47.448608,1
17.157236,1.55,119.87,844.0,11.284,110.4,5676.0,1.487,4.1,295.92065,47.448608,1
1.97376085,8.78,76.1,753.0,1.82542,30222.0,3807.0,0.503,4.762,292.0683,38.84227,1
13.118962443,8.25,2310.43,1768.0,4.3045,372.2,7221.0,4.24,3.488,282.00031,48.542221,1
4.618767792,7.48,442.78,1170.0,5.9957,4399.1,6013.0,1.033,4.381,297.31006,49.703041,0
7.82187328,2.78,4601.71,2101.0,3.8417,42.2,7221.0,4.24,3.488,282.00031,48.542221,1
53.5057611,2.52,49.16,675.0,10.5616,195.6,6247.0,1.762,4.016,295.80267,45.988079,1
2.785821236,1.69,2388.98,1784.0,3.5599,68.9,6202.0,1.733,4.026,287.36182,38.714016,1
52.56901867,78.54,69.62,737.0,6.7507,26900.0,7240.0,1.717,4.178,290.94437,38.538868,0
3.411758679,14.71,51.85,684.0,3.158,570.6,3995.0,0.561,4.71,298.9917,41.074989,0
0.525426427,1.45,4349.62,2069.0,1.0801,324.6,5791.0,0.802,4.575,291.82181,41.11269,0
1.269091415,1.41,740.47,1331.0,1.4647,340.9,5041.0,0.766,4.576,296.86099,41.09734,1
2.853133997,1.36,251.77,1016.0,1.465,277.1,5041.0,0.766,4.576,296.86099,41.09734,1
6.79685353,2.01,222.91,985.0,3.1702,393.1,6061.0,0.97,4.486,294.16321,41.451801,1
8.667822346,67.37,681.39,1303.0,4.9658,2121.9,6266.0,1.889,3.923,299.39972,45.316051,0
1.475323222,5.88,13331.51,2740.0,2.3155,154.9,4941.0,4.885,3.317,286.49042,38.374908,1
4.15246118,7.62,3354.56,1941.0,2.5755,223.4,4941.0,4.885,3.317,286.49042,38.374908,1
6.7210783,102.89177806760134,7745.7370226117055,1085.3858276274318,7.46,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,291.6069,38.348061,0
8.7348852,1.59,148.62,890.0,4.49,270.7,5982.0,0.96,4.493,287.44409,38.088428,1
10.26547688,1.81,83.13,770.0,3.733,399.6,5699.0,0.853,4.553,292.27905,38.284531,0
13.4471791,5.24,122.34,848.0,3.0454,1428.2,6276.0,1.041,4.405,292.37476,37.630959,1
3.305577989,25.89,263.55,1027.0,2.5903,17971.0,5534.0,0.707,4.629,292.07849,38.631481,0
4.800653901,16.91,778.45,1347.0,9.0419,15304.0,6715.0,1.241,4.347,296.13391,38.999008,0
15.06649901,56.44,177.96,932.0,5.9885,36348.0,5751.0,1.626,4.028,293.92599,38.73798,0
34.82008158,11.36,10.49,459.0,11.1711,18848.0,5114.0,0.784,4.522,286.86926,39.103729,0
0.651784374,33.65,4500.59,2090.0,2.0141,2779.3,5555.0,1.061,4.375,291.99988,38.437698,0
1.353771892,430.99,136609.48,4903.0,7.012,1349.1,4283.0,15.76,2.012,292.71964,48.852016,0
18.95491633,71.39,397.48,1139.0,24.249,867.5,6362.0,2.534,3.761,284.02679,49.415428,0
4.348866254,2436.69,401588.95,6421.0,3.2797,625.6,3598.0,101.451,0.65,298.80411,40.843563,0
47.93094546,68.02,158.41,905.0,2.6897,2144.4,8214.0,1.938,4.104,295.59872,50.720669,0
3.99751422,2.98,5563.95,2203.0,3.686,32.8,5066.0,5.324,3.122,283.73642,44.71331,0
1.592633181,1.56,290.51,1053.0,5.5605,633.1,4506.0,0.651,4.626,291.76196,37.09864,0
67.5923754,12.1,28.2,588.0,12.249,4158.1,6038.0,1.744,4.082,295.58658,45.364979,1
17.02902786,2.54,76.66,755.0,4.645,568.9,5839.0,1.067,4.327,290.51047,41.24482,1
6.84619236,1.67,258.41,1022.0,3.529,246.8,5839.0,1.067,4.327,290.51047,41.24482,1
67.8321638,2.39,12.14,476.0,7.358,507.8,5839.0,1.067,4.327,290.51047,41.24482,1
43.1312147,2.39,22.21,554.0,3.198,447.8,5839.0,1.067,4.327,290.51047,41.24482,1
1.224866441,1.54,2174.33,1741.0,1.7086,196.0,5553.0,1.107,4.32,290.60794,41.201092,1
37.8102649,2.33,24.27,566.0,8.733,570.3,6085.0,0.973,4.451,289.7767,38.26228,1
25.93406406,2.48,55.1,695.0,4.6142,414.5,5952.0,1.225,4.287,291.97617,38.05508,1
83.4463485,2.73,11.59,471.0,6.536,503.0,5952.0,1.225,4.287,291.97617,38.05508,1
7.04710032,25.2,223.84,986.0,2.926,400.9,5766.0,1.068,4.363,290.13492,38.404221,0
12.99204853,2.03,132.94,866.0,6.0175,270.6,5765.0,1.242,4.236,291.42358,38.216591,1
11.11620211,8.96,125.21,853.0,4.211,4843.9,6122.0,0.996,4.471,295.29193,38.964588,0
1.922861499,5.09,884.12,1392.0,3.5734,1916.2,5778.0,0.911,4.531,291.44507,38.637211,0
0.635445336,19.0,451.42,1177.0,1.8592,2547.4,3920.0,0.55,4.7,285.08026,39.18211,0
1.665784138,97.27,11424.49,2636.0,1.8946,2006.2,6261.0,2.789,3.686,291.47629,38.50058,0
55.6639167,34.14,8.38,434.0,23.546,3414.4,5587.0,0.853,4.528,294.74054,39.015511,0
52.09081627,7.14,29.07,592.0,8.6388,2894.1,6198.0,1.324,4.237,300.51712,44.38158,1
7.1548608,7.41,1141.57,1482.0,7.694,780.4,7443.0,1.739,4.166,289.87411,49.68549,0
4.28746668,2.29,186.31,942.0,1.5693,790.1,5296.0,0.815,4.576,291.0488,36.839882,1
2.002779769,1.42,696.4,1311.0,2.231,260.5,5346.0,0.892,4.44,298.44775,47.264999,0
8.18739443,1.92,88.36,782.0,3.0472,517.6,5251.0,0.849,4.494,291.92596,38.014118,1
76.0498163,1.75,4.53,372.0,7.158,445.9,5251.0,0.849,4.494,291.92596,38.014118,1
3.341799486,1.67,798.41,1356.0,2.9254,178.2,5873.0,1.235,4.293,291.65317,44.688271,1
3.3226948,15.33,52428.3,3859.0,3.568,78.7,5234.0,16.959,2.41,288.68259,41.30732,0
36.97708808,38.6,31.08,602.0,4.737,1269.9,5589.0,1.239,4.193,288.44287,41.17218,0
1.851409163,20.42,5090.14,2154.0,10.232,232.5,7117.0,1.469,4.176,293.2735,41.25769,0
1.303859704,0.98,7759.2,2393.0,2.8239,36.7,6802.0,1.521,4.103,298.13794,41.334358,0
145.5624926,40.15,5.33,387.0,5.4126,2931.6,6148.0,1.095,4.346,286.49072,37.489979,0
3.749105745,1.68,428.25,1160.0,1.9826,182.6,5751.0,0.983,4.447,290.88467,38.057571,1
11.08956602,3.51,965.62,1422.0,6.2877,148.1,6353.0,2.867,3.698,291.03192,38.21196,1
7.37290344,2.67,240.11,1004.0,2.172,205.2,5973.0,1.07,4.371,291.65097,38.028179,1
7.24476126,0.65,116.02,837.0,2.3145,58.0,5370.0,0.874,4.494,294.49011,38.194126,0
119.0624882,10.4,4.26,366.0,3.1188,5372.3,5697.0,0.92,4.392,287.88812,39.078709,1
8.70798309,2.01,20.59,543.0,2.4904,1419.6,4362.0,0.554,4.722,293.80441,38.63913,1
14.8623076,1.57,10.08,454.0,3.161,840.0,4362.0,0.554,4.722,293.80441,38.63913,1
4.17634276,1.23,54.8,694.0,2.335,531.5,4362.0,0.554,4.722,293.80441,38.63913,1
27.40229859,3.63,68.46,734.0,6.8491,747.5,6198.0,1.324,4.237,300.51712,44.38158,1
3.179267286,1.21,347.01,1101.0,1.0246,200.9,5511.0,0.857,4.554,295.57416,42.806438,1
10.38122447,2.18,48.37,672.0,2.715,801.5,5095.0,0.78,4.566,291.36478,37.609169,1
24.5709023,2.82,15.33,505.0,3.587,764.2,5095.0,0.78,4.566,291.36478,37.609169,1
81.221876,16.59,5.2,385.0,4.1135,9883.0,5619.0,0.874,4.536,296.38229,48.045311,0
0.817026268,2.92,2386.13,1784.0,2.0799,1145.5,5619.0,0.874,4.536,296.38229,48.045311,0
3.024092505,12.14,1162.54,1489.0,2.8021,7765.0,6063.0,1.358,4.261,285.24084,46.668251,1
5.670155713,5.85,3.21,341.0,0.9361,536.7,3337.0,0.183,5.126,292.26181,41.442554,0
1.022678654,1.14,2138.47,1734.0,1.3712,129.2,5366.0,1.02,4.363,296.68045,41.38652,1
12.10968709,2.98,240.8,1005.0,6.3461,284.7,6021.0,1.458,4.093,293.08463,41.135441,1
4.75796103,1.7,835.65,1372.0,4.66,124.5,6021.0,1.458,4.093,293.08463,41.135441,1
20.4972755,2.96,119.42,843.0,8.536,242.9,6021.0,1.458,4.093,293.08463,41.135441,1
13.55480534,0.62,50.41,679.0,2.288,48.3,5370.0,0.874,4.494,294.49011,38.194126,0
29.74454668,20.06,10.1,455.0,23.2842,66894.0,4889.0,0.788,4.569,297.75708,41.680454,0
14.15402428,53.25,86.13,777.0,4.47001,61625.0,5850.0,1.037,4.404,290.35294,41.769741,0
0.844786082,35.27,2846.03,1864.0,3.5289,2468.5,5705.0,0.915,4.452,298.71152,41.635792,0
0.848483947,32.11,3117.82,1908.0,1.4451,1907.4,5941.0,0.936,4.504,292.23679,41.7393,0
11.99097576,37.47,141.63,880.0,5.7401,2124.3,6110.0,1.072,4.352,296.29855,41.602718,0
53.5292702,2.28,3.48,348.0,5.668,1086.1,4736.0,0.708,4.624,293.74393,38.939281,1
0.393726813,24.17,12661.53,2705.0,2.95,564.6,6277.0,1.031,4.449,294.65121,38.636459,0
2.757584622,1.01,33.79,615.0,0.9267,563.1,3683.0,0.424,4.84,292.57703,39.12088,1
0.928310036,1.16,365.72,1115.0,1.1899,376.2,4109.0,0.602,4.672,291.69247,38.572899,1
13.48457668,3.39,176.29,929.0,5.0197,653.5,6198.0,1.324,4.237,300.51712,44.38158,1
31.8841473,3.7,23.82,563.0,6.122,910.0,5779.0,0.974,4.477,293.56815,39.03632,1
16.15811112,86.13,44.83,660.0,6.049,2319.8,5619.0,0.874,4.536,296.38229,48.045311,1
67.69213907,175.98,448.21,1173.0,51.349,25457.0,5355.0,10.703,2.754,293.47363,46.970402,0
12.06222962,1.62,74.8,750.0,2.0584,300.2,5547.0,0.933,4.451,296.49612,47.182861,1
9.93146307,2.41,177.83,931.0,5.678,398.6,5782.0,1.22,4.28,291.49942,37.05928,1
21.85362905,1.75,34.57,618.0,3.439,355.6,5830.0,0.876,4.54,290.72867,37.252651,1
8.19345065,1.74,405.75,1144.0,5.234,115.4,6021.0,1.458,4.093,293.08463,41.135441,1
19.97867,6.85,788.02,1351.0,10.168,944.3,9651.0,1.895,4.229,299.15353,40.286961,0
41.8059544,2.02,19.02,533.0,6.057,434.4,5907.0,0.973,4.445,290.1315,41.3815,1
15.45158184,2.02,643.83,1285.0,2.406,85.3,7839.0,2.069,4.08,297.98123,41.44487,0
89.698168533,102.08,22.33,554.0,5.5418,273110.0,6214.0,1.583,4.021,299.0209,44.17276,0
1.187352427,67.35,6067.3,2251.0,4.999,20703.0,6424.0,1.489,4.186,285.06335,44.167885,0
3.012476582,65.25,7471.65,2371.0,3.1424,1138.5,8601.0,2.031,4.137,294.1434,39.089779,0
4.77800306,1.85,177.79,932.0,2.7361,473.0,5192.0,0.873,4.489,299.13922,40.94902,1
7.814839231,5.33,156.74,903.0,3.0122,2010.3,5887.0,0.931,4.499,294.02725,41.675968,0
29.7452499,3.6,22.74,557.0,22.695,778.9,5334.0,1.004,4.372,297.75311,41.675991,0
5.32667299,2.26,242.97,1007.0,3.4045,611.4,5831.0,0.921,4.517,290.21518,41.77597,1
0.741057213,26.67,2128.29,1730.0,1.05299,1996.3,5496.0,0.776,4.592,291.07126,38.999039,0
2.988085455,21.81,348.05,1101.0,3.68,802.8,5497.0,0.809,4.577,294.07071,38.981331,0
2.783883492,67.17,3304.55,1934.0,2.4546,903.9,6028.0,2.147,3.835,295.94055,38.876389,0
0.393727296,23.05,5746.51,2216.0,3.02,903.5,5628.0,0.808,4.575,294.61893,38.611889,0
8.17242644,3.29,127.95,858.0,3.902,864.3,5705.0,0.905,4.499,293.87363,38.922482,1
1295.362215,57.82,0.19,169.0,28.297,8708.0,5609.0,1.048,4.346,291.03217,38.703911,1
13.0607936,1.45,68.66,734.0,3.215,236.6,5830.0,0.876,4.54,290.72867,37.252651,1
4.2989201,2.12,283.62,1046.0,2.747,237.6,5300.0,0.986,4.385,291.14249,37.061321,1
25.9518461,22.32,17.37,521.0,14.581,1058.5,5372.0,0.796,4.584,293.71075,38.983608,0
25.9518536,24.6,14.09,494.0,14.755,2017.9,5198.0,0.742,4.604,293.67657,38.991379,0
5.68628739,4.5,297.81,1059.0,17.573,5559.7,6052.0,0.956,4.442,290.77863,37.564079,0
15.663886949,27.36,298.77,1060.0,2.4775,5144.4,5996.0,2.221,3.901,289.87347,43.203838,0
4.020628573,16.94,543.92,1232.0,4.4085,20901.0,6210.0,1.033,4.45,295.03925,44.191059,0
5.714817603,9.29,187.27,943.0,3.14126,12295.0,5695.0,0.842,4.526,299.78632,44.16954,1
185.02288222,49.82,4.89,379.0,4.87326,43547.0,6025.0,1.367,4.237,296.30942,44.165741,0
2.897432135,14.35,5240.0,2170.0,3.1793,1223.7,5970.0,2.994,3.619,300.867,44.14529,0
8.70420525,2.86,74.13,748.0,2.9385,1074.9,5074.0,0.863,4.474,287.5932,44.17942,1
8.1280933,1.39,138.51,875.0,3.727,224.1,5831.0,0.921,4.517,290.21518,41.77597,1
2.83668931,1.19,562.48,1242.0,3.031,166.1,5831.0,0.921,4.517,290.21518,41.77597,1
0.974868896,1.16,1605.87,1612.0,1.6191,197.6,5487.0,0.832,4.563,291.43329,41.703442,1
4.89721006,1.48,157.93,904.0,1.812,274.4,5093.0,0.847,4.483,287.27264,41.635559,1
2.757794163,20.05,542.43,1231.0,2.7644,39043.0,5747.0,0.891,4.514,282.60336,44.28698,0
1.914158508,13.63,1730.47,1646.0,3.2917,7829.2,6289.0,1.118,4.407,301.01672,44.233841,0
3.98216698,3.32,842.48,1374.0,2.396,381.3,5570.0,1.548,4.066,292.92276,38.47728,0
0.643794198,19.51,3852.91,2011.0,1.5662,456.7,5958.0,0.83,4.561,292.35287,38.942471,0
16.08832318,3.42,138.64,875.0,5.731,597.8,6157.0,1.33,4.224,292.47971,38.514919,1
10.30067919,2.2,251.55,1015.0,4.885,271.8,6157.0,1.33,4.224,292.47971,38.514919,1
35.6757453,3.02,47.96,671.0,7.381,471.2,6157.0,1.33,4.224,292.47971,38.514919,1
1.00861677,102.89177806760134,7745.7370226117055,1085.3858276274318,0.91,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,292.47971,38.514919,1
161.78832712,36.14,4.68,375.0,5.31,87750.0,6018.0,1.212,4.327,291.38269,37.07299,0
16.56806842,2.54,21.27,548.0,4.2647,1331.4,4987.0,0.716,4.602,292.46976,37.567791,1
47.3329299,2.18,5.25,386.0,2.708,931.5,4987.0,0.716,4.602,292.46976,37.567791,1
0.856895349,0.82,2960.82,1881.0,1.3078,82.2,6021.0,0.873,4.537,291.07446,37.744389,0
40.8065333,3.71,83.75,772.0,13.135,313.9,6207.0,2.097,3.963,292.04462,37.37624,1
2.46697039,1.56,398.42,1139.0,1.6345,308.7,5074.0,0.863,4.474,287.5932,44.17942,1
2.624234833,5.11,434.31,1164.0,1.3874,2607.0,5340.0,0.899,4.514,288.0383,50.651611,1
6.61836309,2.98,304.65,1066.0,3.6813,549.1,5529.0,1.294,4.19,294.48438,44.166908,1
107.7214092,4.75,7.39,421.0,8.042,1396.2,5529.0,1.294,4.19,294.48438,44.166908,1
92.77779,1.92,6.7,410.0,6.64,359.0,5888.0,1.019,4.444,294.48438,44.166908,1
5.251916208,37.15,194.17,952.0,4.9095,10624.0,5542.0,0.872,4.52,294.99734,44.321388,0
9.673958488,2.63,69.42,736.0,3.2641,952.7,5192.0,0.873,4.489,299.13922,40.94902,1
100.3039228,29.55,2.26,313.0,8.702,5450.0,5055.0,0.772,4.566,284.51962,44.453941,0
200.61103346,102.89177806760134,7745.7370226117055,1085.3858276274318,7.13,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,284.51962,44.453941,0
0.986620248,43.98,6719.67,2308.0,3.9722,1345.8,6243.0,1.385,4.176,301.40067,44.318039,0
1.63484631,102.89177806760134,17098.4,1085.3858276274318,6.11,23791.33589827193,5706.8232800782525,1.728711553092055,4.3101566134115865,298.21188,44.324638,0
14.12847677,2.73,70.5,739.0,3.685,628.7,5779.0,0.974,4.477,293.56815,39.03632,1
48.6478543,4.14,13.57,489.0,5.464,641.8,5779.0,0.974,4.477,293.56815,39.03632,1
8.39842977,2.0,221.66,984.0,6.344,340.1,6309.0,1.044,4.441,290.0004,38.53989,1
8.63847391,5.99,958.35,1419.0,5.4566,395.9,5684.0,3.046,3.657,295.97516,38.94664,1
422.917678,5.89,1.73,292.0,31.274,1367.7,5796.0,1.444,4.12,293.95459,38.899971,1
140.10765,3.42,16.17,511.0,18.503,266.8,6207.0,2.097,3.963,292.04462,37.37624,1
3.4815917,1.17,421.61,1156.0,1.8069,135.2,5405.0,1.022,4.374,290.68225,37.35511,1
8.360616221,40.35,601.6,1263.0,7.5385,28066.0,5463.0,2.445,3.79,290.32791,37.726742,0
1.838514968,4.86,974.1,1426.0,2.7391,2721.7,5751.0,0.94,4.508,292.89935,37.656059,0
35.61760233,5.17,10.19,456.0,8.4559,4634.9,5123.0,0.779,4.523,288.4165,41.0298,1
1.09206833,1.29,1588.89,1611.0,1.8596,219.2,5639.0,0.859,4.551,295.51108,44.109261,0
10.12805158,1.95,81.77,767.0,3.517,477.4,5676.0,0.82,4.548,290.5036,44.143581,1
1.613001111,1.25,1878.1,1680.0,2.394,104.1,5580.0,1.205,4.223,300.32898,44.151119,0
3.770551475,12.05,679.75,1302.0,3.8077,12440.0,6322.0,1.075,4.426,291.27563,47.329491,1
1.343767797,18.66,11675.38,2654.0,1.9405,4702.6,6324.0,2.312,3.8,299.70078,47.291752,0
29.12436474,15.25,3.81,356.0,3.4209,6496.0,4457.0,0.481,4.767,297.39066,47.255711,0
31.82814583,35.8,23.97,564.0,2.917,4456.8,5908.0,0.92,4.507,284.99738,44.410198,0
3.629442796,3.28,1001.35,1434.0,5.63,426.6,6506.0,1.217,4.336,296.29196,44.33226,0
0.553261874,97.36,43709.08,3689.0,0.8875,1038.1,5679.0,3.142,3.565,301.47577,44.319759,0
5.72812616,1.38,24.74,569.0,2.0295,643.4,3968.0,0.548,4.714,282.72406,44.34647,1
3.75574267,1.58,215.46,977.0,2.2911,417.4,5311.0,0.788,4.588,287.47742,44.237511,1
7.44042933,2.74,144.12,883.0,2.991,547.3,5815.0,0.877,4.54,296.30762,44.21146,0
6.581477136,4.56,142.63,881.0,3.0896,2318.9,5188.0,0.973,4.4,297.31598,46.023258,1
24.669192732,77.76,1150.61,1485.0,7.03515,7382.3,5313.0,9.327,2.936,297.00943,50.372318,0
2.382652873,2.74,553.53,1237.0,1.8888,705.4,5188.0,0.973,4.4,297.31598,46.023258,1
24.66461416,5.34,24.53,567.0,2.8579,2398.8,5188.0,0.973,4.4,297.31598,46.023258,1
11.51517167,2.9,43.96,657.0,2.006,1357.4,5177.0,0.798,4.59,284.68887,46.172249,1
